capture_id,task_id,vlm_model,prompt_hash,cache_hit,vlm_safe,vlm_lively,vlm_beautiful,vlm_wealthy,vlm_boring,vlm_depressing,vlm_status,vlm_error
202211_114.2111792_22.658679700000004.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.43,0.57,0.61,0.48,0.12,ok,
202211_114.2152921_22.6662057.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.58,0.63,0.78,0.34,0.12,ok,
202211_114.216765_22.6974888.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.58,0.55,0.64,0.42,0.14,ok,
202211_114.21723136608922_22.72370956084027.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.75,0.32,0.48,0.58,0.62,0.18,ok,
202211_114.2197791_22.7005555.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.73,0.31,0.56,0.69,0.58,0.12,ok,
202211_114.22552806929458_22.72382851725978.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.56,0.43,0.55,0.41,0.19,ok,
202211_114.22642830617639_22.700759857544092.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.77,0.28,0.62,0.71,0.61,0.14,ok,
202211_114.2273256_22.557942800000003.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.38,0.57,0.55,0.63,0.24,ok,
202211_114.23005136136408_22.7412320600931.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.77,0.18,0.54,0.72,0.69,0.14,ok,
202211_114.2301294_22.737622900000005.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.76,0.45,0.63,0.82,0.48,0.14,ok,
202211_114.23443416997084_22.70443946701597.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.63,0.34,0.42,0.45,0.68,0.22,ok,
202211_114.2361757_22.730064800000008.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.66,0.45,0.41,0.57,0.54,0.28,ok,
202211_114.24092502102194_22.72834490326265.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.88,0.28,0.62,0.58,0.61,0.11,ok,
202211_114.2417927_22.721100999999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.54,0.68,0.8,0.3,0.08,ok,
202211_114.25240049211995_22.71598604493676.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.54,0.63,0.37,0.63,0.31,0.22,ok,
202211_114.2553826_22.7219132.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.77,0.36,0.61,0.72,0.42,0.14,ok,
202211_114.2597717_22.748227099999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.66,0.34,0.46,0.79,0.67,0.12,ok,
202211_114.2690539_22.690821300000003.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.82,0.38,0.66,0.74,0.52,0.08,ok,
202211_114.2760337_22.7631342.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.31,0.55,0.48,0.52,0.16,ok,
202211_114.28544010000002_22.781407799999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.41,0.36,0.33,0.54,0.22,ok,
202211_114.2873667_22.697519499999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.22,0.61,0.92,0.74,0.16,ok,
202211_114.29145377862082_22.72440749735727.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.56,0.48,0.77,0.52,0.18,ok,
202211_114.2954426_22.676837.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.33,0.41,0.38,0.78,0.24,ok,
202211_114.3011382_22.6976226.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.22,0.68,0.61,0.66,0.18,ok,
202211_114.30676170000001_22.6703835.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.34,0.63,0.52,0.45,0.12,ok,
202211_114.3072554_22.766458099999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.57,0.55,0.43,0.48,0.54,0.28,ok,
202211_114.31441280650962_22.67996343438464.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.42,0.58,0.47,0.44,0.18,ok,
202211_114.3162351_22.766853299999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.43,0.31,0.46,0.51,0.18,ok,
202211_114.3254350036764_22.68151625721614.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.55,0.48,0.78,0.46,0.18,ok,
202211_114.33041262094612_22.699174530065097.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.28,0.48,0.52,0.67,0.18,ok,
202211_114.3351278_22.708945700000005.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.76,0.56,0.64,0.18,0.12,ok,
202211_114.3404670682303_22.697019432676996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.66,0.42,0.43,0.78,0.38,0.18,ok,
202211_114.3459751_22.707297799999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.76,0.19,0.35,0.67,0.8,0.28,ok,
202211_114.3511078_22.681715400000005.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.41,0.63,0.82,0.58,0.08,ok,
202211_114.3569203_22.6889893.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.66,0.58,0.63,0.55,0.24,0.08,ok,
202211_114.3658786_22.743978499999994.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.67,0.34,0.38,0.55,0.58,0.24,ok,
202211_114.368547_22.736087599999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.66,0.28,0.55,0.72,0.62,0.18,ok,
202211_114.37215326558275_22.730109705730648.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.87,0.18,0.78,0.62,0.55,0.08,ok,
202211_114.3734899_22.7272945.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.63,0.18,0.44,0.61,0.72,0.29,ok,
202211_114.3769458_22.689101.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.75,0.08,0.62,0.68,0.71,0.12,ok,
202211_114.38063190000001_22.6953099.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.41,0.49,0.33,0.58,0.18,ok,
202211_114.40298750000001_22.696152799999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.24,0.46,0.44,0.72,0.2,ok,
202212_113.77643691902465_22.689496014406288.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.64,0.28,0.34,0.57,0.63,0.24,ok,
202212_113.7773688_22.700072399999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.28,0.52,0.68,0.74,0.16,ok,
202212_113.78080880458923_22.697984700257628.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.71,0.42,0.48,0.58,0.67,0.22,ok,
202212_113.7951026_22.699638300000004.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.67,0.58,0.7,0.41,0.08,ok,
202212_113.79688929487973_22.680480331073678.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.88,0.23,0.52,0.63,0.72,0.12,ok,
202212_113.8052854_22.6785739.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.82,0.58,0.7,0.76,0.44,0.1,ok,
202212_113.81152624040243_22.669452211760223.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.48,0.41,0.57,0.56,0.18,ok,
202212_113.8150205_22.6618553.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.83,0.62,0.48,0.71,0.41,0.08,ok,
202212_113.822997_22.673369699999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.76,0.78,0.58,0.74,0.24,0.12,ok,
202212_113.8333147_22.5931892.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.58,0.48,0.41,0.52,0.36,0.32,ok,
202212_113.84548710000001_22.595948799999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.56,0.63,0.74,0.41,0.08,ok,
202212_113.8455067_22.571828900000003.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.63,0.38,0.47,0.72,0.46,0.22,ok,
202212_113.8545129_22.757254.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.66,0.42,0.33,0.51,0.61,0.18,ok,
202212_113.8597812_22.757076.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.63,0.38,0.54,0.52,0.74,0.18,ok,
202212_113.86139183326183_22.587593857146626.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.29,0.35,0.43,0.58,0.24,ok,
202212_113.86693239299775_22.5059467417505.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.61,0.08,0.32,0.27,0.82,0.22,ok,
202212_113.8680685_22.5560727.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.34,0.49,0.62,0.71,0.18,ok,
202212_113.87041220000002_22.5580962.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.45,0.56,0.82,0.58,0.14,ok,
202212_113.8707263_22.568021299999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.52,0.56,0.61,0.45,0.18,ok,
202212_113.8757923_22.514260899999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.08,0.28,0.45,0.88,0.34,ok,
202212_113.87765440000001_22.775584799999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.41,0.52,0.63,0.72,0.16,ok,
202212_113.8790194_22.5608856.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.67,0.56,0.58,0.78,0.33,0.14,ok,
202212_113.881676_22.5046663.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.56,0.18,0.32,0.72,0.79,0.33,ok,
202212_113.8839338_22.792216499999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.67,0.35,0.43,0.72,0.59,0.18,ok,
202212_113.8850943_22.7812449.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.61,0.42,0.76,0.36,0.18,ok,
202212_113.8871212311432_22.59073404108649.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.55,0.62,0.77,0.28,0.14,ok,
202212_113.8873515_22.494999999999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.55,0.42,0.33,0.45,0.52,0.22,ok,
202212_113.891474774064_22.785579979547432.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.63,0.48,0.58,0.28,0.16,ok,
202212_113.8915262_22.7874822.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.77,0.74,0.56,0.61,0.29,0.12,ok,
202212_113.89180624418951_22.79290449136687.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.64,0.66,0.46,0.58,0.42,0.24,ok,
202212_113.8943005_22.776301499999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.64,0.58,0.42,0.67,0.45,0.24,ok,
202212_113.8982409_22.550873.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.82,0.31,0.74,0.67,0.43,0.06,ok,
202212_113.89919588637308_22.514262033985645.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.32,0.56,0.63,0.67,0.18,ok,
202212_113.90245330000002_22.580992999999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.58,0.72,0.51,0.63,0.42,0.18,ok,
202212_113.9048747_22.5351983.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.58,0.44,0.62,0.42,0.22,ok,
202212_113.9088971_22.5624485.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.73,0.48,0.52,0.59,0.55,0.18,ok,
202212_113.909758_22.487155499999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.58,0.73,0.84,0.24,0.08,ok,
202212_113.9112664_22.481579000000004.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.71,0.18,0.67,0.76,0.56,0.14,ok,
202212_113.9144565_22.508373499999998.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.65,0.72,0.56,0.7,0.34,0.18,ok,
202212_113.9169837_22.524702500000004.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.63,0.56,0.44,0.33,0.14,ok,
202212_113.9185767_22.7716986.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.84,0.48,0.71,0.88,0.44,0.07,ok,
202212_113.9200199_22.4932087.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.42,0.45,0.62,0.59,0.18,ok,
202212_113.9224188_22.538887600000006.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.46,0.63,0.75,0.45,0.18,ok,
202212_113.9239898_22.504820799999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.66,0.42,0.38,0.41,0.64,0.24,ok,
202212_113.9270181_22.5401367.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.79,0.41,0.72,0.48,0.62,0.11,ok,
202212_113.9281393_22.7900159.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.33,0.46,0.64,0.52,0.28,ok,
202212_113.9303129_22.7637627.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.68,0.74,0.89,0.32,0.08,ok,
202212_113.93087370000002_22.545790199999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.43,0.66,0.71,0.48,0.12,ok,
202212_113.931886_22.7478105.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.66,0.45,0.63,0.9,0.58,0.12,ok,
202212_113.9340142_22.516298099999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.84,0.38,0.78,0.91,0.53,0.08,ok,
202212_113.9356375_22.5753551.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.56,0.72,0.93,0.28,0.06,ok,
202212_113.93686530000001_22.496623499999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.73,0.28,0.68,0.69,0.63,0.16,ok,
202212_113.9384694_22.50815679999999.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.29,0.62,0.67,0.61,0.13,ok,
202212_113.9402644_22.519026199999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.67,0.64,0.72,0.83,0.28,0.12,ok,
202212_113.9436688_22.539266799999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.79,0.18,0.76,0.83,0.63,0.11,ok,
202212_113.9450831_22.532614599999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.27,0.46,0.72,0.71,0.18,ok,
202212_113.94629651068989_22.542967760048658.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.22,0.73,0.58,0.62,0.08,ok,
202212_113.9494489_22.5835412.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.57,0.44,0.61,0.36,0.18,ok,
202212_113.95960670000001_22.543149499999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.63,0.41,0.52,0.77,0.57,0.12,ok,
202212_113.9694544_22.528250199999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.32,0.63,0.81,0.48,0.09,ok,
202212_113.9776265_22.5282479.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.71,0.18,0.43,0.46,0.78,0.19,ok,
202212_113.9847278_22.5463916.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.76,0.34,0.67,0.72,0.58,0.1,ok,
202212_113.9878482_22.594933299999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.62,0.67,0.42,0.55,0.34,0.18,ok,
202212_113.992758_22.535601.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.2,0.55,0.68,0.72,0.14,ok,
202212_114.0005612_22.5402458.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.34,0.46,0.52,0.57,0.23,ok,
202212_114.0109223_22.545793100000004.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.76,0.45,0.58,0.63,0.52,0.14,ok,
202212_114.0250293_22.545575599999992.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.82,0.14,0.56,0.67,0.73,0.08,ok,
202212_114.0326051_22.526367499999996.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.68,0.55,0.74,0.44,0.12,ok,
202212_114.048521_22.5232585.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.74,0.78,0.57,0.82,0.18,0.08,ok,
202212_114.0551493_22.518495400000003.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.36,0.62,0.76,0.58,0.12,ok,
202212_114.05823080000002_22.540602100000005.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.86,0.57,0.76,0.95,0.42,0.07,ok,
202212_114.0658167_22.534223299999994.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.53,0.46,0.62,0.58,0.18,ok,
202212_114.0770361_22.5528905.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.52,0.66,0.63,0.48,0.18,ok,
202212_114.0864988_22.5573059.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.53,0.68,0.52,0.31,0.12,ok,
202212_114.0908997_22.5583526.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.64,0.42,0.48,0.78,0.62,0.24,ok,
202212_114.0910387431752_22.549649716591308.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.76,0.42,0.55,0.63,0.58,0.18,ok,
202212_114.1040977_22.558683299999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.78,0.58,0.67,0.86,0.36,0.12,ok,
202212_114.1136781_22.5459787.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.67,0.62,0.49,0.83,0.28,0.12,ok,
202212_114.12220825245038_22.563703360607565.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.72,0.46,0.58,0.64,0.42,0.12,ok,
202212_114.1282478_22.556577899999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.71,0.56,0.52,0.63,0.58,0.18,ok,
202212_114.2485962_22.597206699999997.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.68,0.42,0.46,0.74,0.58,0.16,ok,
202212_114.2643742_22.586968899999995.png,urban_perception_sixdim,gpt-5.4-mini,477e2d92650869ad,False,0.53,0.27,0.24,0.4,0.72,0.31,ok,
